ANIO,COMBUSTIBLE,KILOMETROS,MARCA,PRECIO_NORMAL,PUERTAS,REGION,TIPO_AVISO,TIPO_CATEGORIA,TRANSMISION,VERSION,AIRBAG_ACOMP,AIRBAG_CONDUC,AIRBAG_CORTINA,AIRBAG_LAT,AIRBAG_TRAS,ALARMA,CIERRE_AUT_MOV,FRENOS_ABS,ISOFIX,AIRE_ACON,BLUETOOTH,CNTRL_VEL_CRUCERO,GPS,MANOS_LIBRES,RANGO_KM,RANGO_PRECIO,LOG_PRECIO,Label
2010,BENCINA,97000,PEUGEOT,4450000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,MANUAL,308,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO,SI,SI,SI,SI,"(60000, 100000]","(2500000, 5000000]",15.308414654142423,3738327.9627806228
2018,BENCINA,10050,NISSAN,18990000.0,5 o MAS,RM,PARTICULAR,FAMILIAR,AUTOMATICA,PATHFINDER,NO,NO,SI,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,NO,"(1000, 15000]","(15000000, 20000000]",16.75942308278847,18483932.345515523
2018,BENCINA,14000,MAZDA,11200000.0,4,RM,PARTICULAR,CAMIONETA,MANUAL,CX-3,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,SI,NO,"(1000, 15000]","(10000000, 15000000]",16.231424336265324,11147492.774276178
2014,BENCINA,54500,HYUNDAI,5800000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,MANUAL,ACCENT,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(5000000, 10000000]",15.573368475516649,5793810.818171797
2009,BENCINA,120600,VOLKSWAGEN,6490000.0,4,RM,ASISTIDA,FAMILIAR,AUTOMATICA,PASSAT,NO,NO,NO,NO,SI,NO,SI,NO,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.685773088680273,5836993.045356355
2014,DIESEL,124000,NISSAN,9390000.0,4,RM,ASISTIDA,CAMIONETA,MANUAL,NAVARA,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",16.055155851184445,9241640.001980443
2017,BENCINA,28000,SUZUKI,7480000.0,4,RM,,SEDAN,MANUAL,CIAZ,NO,NO,SI,SI,SI,NO,SI,NO,SI,NO,SI,SI,SI,NO,"(15000, 40000]","(5000000, 10000000]",15.82774334995066,7531415.236314787
2007,BENCINA,122000,PORSCHE,9980000.0,5 o MAS,RM,,MONOVOLUMEN,AUTOMATICA,CAYENNE,NO,NO,SI,NO,SI,SI,SI,NO,SI,NO,SI,NO,SI,SI,"(100000, 250000]","(5000000, 10000000]",16.116093648287645,9309667.617617149
2009,BENCINA,138000,BMW,5990000.0,4,RM,ASISTIDA,SEDAN,AUTOMATICA,318,NO,SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.605601970091632,5793810.818171797
2007,BENCINA,114000,MITSUBISHI,7670000.0,3,RM,,CAMIONETA,AUTOMATICA,MONTERO,NO,NO,NO,NO,SI,NO,NO,SI,SI,NO,SI,NO,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.852827173343439,7531415.236314787
2016,BENCINA,90000,KIA,16500000.0,5 o MAS,RM,PARTICULAR,FAMILIAR,AUTOMATICA,GRAND CARNIVAL,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,"(60000, 100000]","(15000000, 20000000]",16.61887093887081,15784926.79506244
2011,BENCINA,130000,SAMSUNG,7000000.0,4,V REGION,PARTICULAR,SEDAN,AUTOMATICA,SM7,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.761420707019587,7531415.236314787
2014,BENCINA,55075,KIA,8680000.0,5 o MAS,RM,,FAMILIAR,MANUAL,CARENS,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(5000000, 10000000]",15.976532086636533,9241640.001980443
2014,BENCINA,57272,KIA,5490000.0,2,RM,,HATCHBACK,MANUAL,RIO3,NO,NO,SI,SI,SI,NO,SI,SI,NO,NO,SI,SI,SI,SI,"(40000, 60000]","(5000000, 10000000]",15.518438813485714,5793810.818171797
2013,DIESEL,113000,HYUNDAI,12900000.0,5 o MAS,VI REGION,PARTICULAR,MONOVOLUMEN,MANUAL,SANTA FE,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,"(100000, 250000]","(10000000, 15000000]",16.3727378693319,13207786.239853026
2017,BENCINA,21000,TOYOTA,12990000.0,5 o MAS,RM,,MONOVOLUMEN,AUTOMATICA,RAV-4,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(10000000, 15000000]",16.379690388646782,13207786.239853026
2012,BENCINA,100400,HYUNDAI,7900000.0,5 o MAS,RM,PARTICULAR,MONOVOLUMEN,AUTOMATICA,SANTA FE,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.88237331743725,7536823.400307035
2016,BENCINA,57800,CHEVROLET,4890000.0,5 o MAS,RM,,HATCHBACK,MANUAL,SPARK,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(2500000, 5000000]",15.402702861451054,5793810.818171797
2008,BENCINA,160000,TOYOTA,10500000.0,3,RM,PARTICULAR,MONOVOLUMEN,MANUAL,FJ CRUISER,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(100000, 250000]","(10000000, 15000000]",16.166885815127753,11147492.774276178
2011,BENCINA,139000,KIA,4700000.0,4,VIII REGION,PARTICULAR,SEDAN,MANUAL,CERATO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(100000, 250000]","(2500000, 5000000]",15.363073066680286,3952143.5583148208
2017,BENCINA,23000,FORD,10890000.0,5 o MAS,RM,ASISTIDA,FAMILIAR,AUTOMATICA,ECOSPORT,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(10000000, 15000000]",16.203355494909143,11147492.774276178
2015,BENCINA,73000,HONDA,9990000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,MANUAL,CR-V,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",16.117095150624735,9309667.617617149
2011,BENCINA,97000,TOYOTA,14900000.0,5 o MAS,RM,PARTICULAR,MONOVOLUMEN,AUTOMATICA,SEQUOIA,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,"(60000, 100000]","(10000000, 15000000]",16.51687177091569,15727181.679868855
2011,BENCINA,108000,SUZUKI,6000000.0,5 o MAS,RM,PARTICULAR,CAMIONETA,AUTOMATICA,GRAND NOMADE,NO,NO,SI,SI,SI,NO,SI,NO,NO,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.60727002719233,5793810.818171797
2017,BENCINA,55000,TOYOTA,7990000.0,4,RM,ASISTIDA,SEDAN,MANUAL,YARIS,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(5000000, 10000000]",15.893701317742458,7547440.849876728
2014,BENCINA,71542,DODGE,7690000.0,4,RM,,SEDAN,AUTOMATICA,DART,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.855431341481827,7531415.236314787
2017,DIESEL,13000,MAZDA,18990000.0,5 o MAS,RM,,FAMILIAR,AUTOMATICA,CX-5,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,"(1000, 15000]","(15000000, 20000000]",16.75942308278847,18483932.345515523
2010,BENCINA,108000,BMW,6690000.0,4,RM,ASISTIDA,SEDAN,AUTOMATICA,318,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.716124432104412,6395887.876182181
2017,BENCINA,37000,CITROEN,9990000.0,5 o MAS,RM,,HATCHBACK,MANUAL,C4 CACTUS,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",16.117095150624735,9309667.617617149
2008,BENCINA,83700,HUMMER,17590000.0,5 o MAS,RM,ASISTIDA,FAMILIAR,AUTOMATICA,H3,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(15000000, 20000000]",16.682841116713742,18483932.345515523
2012,BENCINA,92400,SUBARU,7200000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,AUTOMATICA,FORESTER,NO,NO,SI,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,"(60000, 100000]","(5000000, 10000000]",15.789591583986283,7531415.236314787
2011,BENCINA,117000,HYUNDAI,6590000.0,5 o MAS,RM,PARTICULAR,MONOVOLUMEN,AUTOMATICA,SANTA FE,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.70106390647869,5853792.889846972
2010,BENCINA,99000,KIA,5990000.0,5 o MAS,RM,,MONOVOLUMEN,AUTOMATICA,SPORTAGE,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.605601970091632,5793810.818171797
2016,BENCINA,51000,RENAULT,12980000.0,5 o MAS,RM,,HATCHBACK,AUTOMATICA,CLIO,NO,NO,SI,NO,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(10000000, 15000000]",16.37892026924022,13207786.239853026
2017,BENCINA,60000,MAZDA,10590000.0,4,RM,,SEDAN,AUTOMATICA,3,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,"(40000, 60000]","(10000000, 15000000]",16.175420717577587,11147492.774276178
2014,BENCINA,117000,TOYOTA,7690000.0,4,V REGION,,SEDAN,MANUAL,COROLLA,NO,NO,SI,SI,SI,NO,SI,NO,NO,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.855431341481827,7531415.236314787
2011,BENCINA,82000,JEEP,7390000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,AUTOMATICA,COMPASS,NO,NO,SI,SI,SI,NO,NO,NO,NO,NO,SI,NO,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.815638292924385,7531415.236314787
2015,BENCINA,27500,BMW,13490000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,AUTOMATICA,120,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(10000000, 15000000]",16.41745922818394,13207786.239853026
2013,DIESEL,70000,MITSUBISHI,11500000.0,5 o MAS,II REGION,PARTICULAR,FAMILIAR,MANUAL,MONTERO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(10000000, 15000000]",16.25785759333348,11167215.088342968
2015,BENCINA,52000,FORD,9500000.0,5 o MAS,RM,,FAMILIAR,AUTOMATICA,ESCAPE,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,"(40000, 60000]","(5000000, 10000000]",16.06680235657077,9241640.001980443
2016,BENCINA,49000,AUDI,17500000.0,4,RM,,SEDAN,AUTOMATICA,A6,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(40000, 60000]","(15000000, 20000000]",16.67771143889374,18483932.345515523
2010,BENCINA,221600,CHEVROLET,7790000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,AUTOMATICA,TRAVERSE,NO,NO,SI,SI,SI,NO,NO,NO,SI,NO,NO,SI,NO,NO,"(100000, 250000]","(5000000, 10000000]",15.868351417846931,7531415.236314787
2015,BENCINA,79441,NISSAN,9980000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,AUTOMATICA,X-TRAIL,NO,NO,SI,SI,SI,NO,SI,SI,SI,NO,NO,NO,SI,SI,"(60000, 100000]","(5000000, 10000000]",16.116093648287645,9309667.617617149
2015,DIESEL,70000,NISSAN,7990000.0,4,RM,,PICK UP,MANUAL,NAVARA,NO,NO,SI,SI,SI,NO,SI,NO,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.893701317742458,7547440.849876728
2015,DIESEL,115502,CHEVROLET,10390000.0,4,III REGION,ASISTIDA,PICK UP,MANUAL,D-MAX,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(10000000, 15000000]",16.156354363075412,11147492.774276178
2010,BENCINA,146000,FIAT,2990000.0,5 o MAS,V REGION,,HATCHBACK,MANUAL,PANDA,NO,NO,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(2500000, 5000000]",14.91078394536687,3738327.9627806228
2012,BENCINA,58600,CHEVROLET,4200000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,MANUAL,AVEO,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(2500000, 5000000]",15.250595083253597,3738327.9627806228
2016,BENCINA,51000,FORD,16990000.0,5 o MAS,RM,PARTICULAR,FAMILIAR,AUTOMATICA,EXPLORER,NO,NO,SI,NO,SI,NO,SI,NO,SI,NO,NO,NO,NO,NO,"(40000, 60000]","(15000000, 20000000]",16.648135493648116,16309470.86142876
2016,BENCINA,47000,SUZUKI,8300000.0,3,VIII REGION,PARTICULAR,MONOVOLUMEN,AUTOMATICA,GRAND VITARA,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(5000000, 10000000]",15.931766072766827,7595605.488400567
2008,BENCINA,150000,TOYOTA,4290000.0,4,RM,ASISTIDA,SEDAN,MANUAL,COROLLA,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(2500000, 5000000]",15.2717972909042,3738327.9627806228
2012,DIESEL,145000,NISSAN,6490000.0,4,VI REGION,ASISTIDA,CAMIONETA,MANUAL,TERRANO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.685773088680273,5836993.045356355
2010,BENCINA,118000,SAMSUNG,3200000.0,4,RM,PARTICULAR,SEDAN,MANUAL,SM3,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(2500000, 5000000]",14.978661367769956,3738327.9627806228
2008,DIESEL,150000,KIA,6380000.0,4,RM,ASISTIDA,FAMILIAR,AUTOMATICA,SORENTO,NO,NO,SI,SI,SI,SI,NO,NO,NO,NO,SI,NO,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.668678655320972,5804043.104150385
2017,BENCINA,43000,SUBARU,14900000.0,5 o MAS,X REGION,PARTICULAR,FAMILIAR,AUTOMATICA,OUTBACK,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,"(40000, 60000]","(10000000, 15000000]",16.51687177091569,15727181.679868855
2013,DIESEL,91411,MITSUBISHI,8590000.0,4,RM,,PICK UP,MANUAL,L-200,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.966109293960438,9241640.001980443
2014,DIESEL,156693,MITSUBISHI,8500000.0,4,VIII REGION,ASISTIDA,CAMIONETA,MANUAL,L-200,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.955576721460545,9218220.246763278
2015,BENCINA,35000,MERCEDES BENZ,16900000.0,4,RM,,SEDAN,AUTOMATICA,E 200,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(15000, 40000]","(15000000, 20000000]",16.642824179893303,16309470.86142876
2017,BENCINA,14200,HYUNDAI,7480000.0,4,RM,ASISTIDA,SEDAN,MANUAL,ACCENT,NO,NO,SI,SI,SI,NO,SI,NO,NO,NO,NO,SI,SI,NO,"(1000, 15000]","(5000000, 10000000]",15.82774334995066,7531415.236314787
2010,BENCINA,125000,BMW,11000000.0,4,RM,PARTICULAR,SEDAN,AUTOMATICA,535,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(10000000, 15000000]",16.213405830762646,11147492.774276178
2016,BENCINA,44000,JAGUAR,15900000.0,4,RM,PARTICULAR,SEDAN,AUTOMATICA,XE,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,"(40000, 60000]","(15000000, 20000000]",16.58182966719046,15727181.679868855
2017,BENCINA,34000,KIA,5290000.0,5 o MAS,RM,ASISTIDA,HATCHBACK,MANUAL,MORNING,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",15.481328803834483,5793810.818171797
2012,BENCINA,37000,BMW,19970000.0,4,RM,ASISTIDA,SEDAN,AUTOMATICA,750,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,"(15000, 40000]","(15000000, 20000000]",16.809741705391996,18483932.345515523
2015,BENCINA,40000,SSANGYONG,7900000.0,5 o MAS,VIII REGION,PARTICULAR,FAMILIAR,MANUAL,KORANDO,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",15.88237331743725,7536823.400307035
2012,BENCINA,103000,NISSAN,4490000.0,4,RM,ASISTIDA,SEDAN,MANUAL,TIIDA,SI,NO,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(2500000, 5000000]",15.317363259718437,3738327.9627806228
2013,BENCINA,55800,BMW,8900000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,MANUAL,114,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(5000000, 10000000]",16.00156183470237,9241640.001980443
2015,BENCINA,39000,SUZUKI,6590000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,MANUAL,SX4,NO,SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",15.70106390647869,5853792.889846972
2013,BENCINA,77865,GREAT WALL,6380000.0,5 o MAS,RM,,MONOVOLUMEN,MANUAL,HAVAL H5,NO,NO,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,NO,NO,"(60000, 100000]","(5000000, 10000000]",15.668678655320972,5804043.104150385
2012,BENCINA,120000,TOYOTA,6490000.0,5 o MAS,RM,PARTICULAR,CAMIONETA,AUTOMATICA,RAV-4,NO,NO,SI,SI,SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.685773088680273,5836993.045356355
2013,BENCINA,46800,MAZDA,7000000.0,5 o MAS,RM,PARTICULAR,SEDAN,MANUAL,3,NO,NO,SI,SI,SI,NO,SI,NO,SI,NO,NO,NO,SI,SI,"(40000, 60000]","(5000000, 10000000]",15.761420707019587,7531415.236314787
2012,DIESEL,92500,SSANGYONG,7250000.0,5 o MAS,RM,PARTICULAR,FAMILIAR,MANUAL,KORANDO,NO,NO,SI,SI,SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.796512026830857,7531415.236314787
2012,BENCINA,117500,SUZUKI,3000000.0,5 o MAS,VIII REGION,PARTICULAR,HATCHBACK,MANUAL,CELERIO,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,"(100000, 250000]","(2500000, 5000000]",14.914122846632385,3738327.9627806228
2016,BENCINA,27500,TOYOTA,8990000.0,4,RM,ASISTIDA,SEDAN,AUTOMATICA,COROLLA,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",16.011623406447804,9241640.001980443
2012,BENCINA,88000,SUBARU,7990000.0,5 o MAS,RM,,FAMILIAR,AUTOMATICA,OUTBACK,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.893701317742458,7547440.849876728
2016,BENCINA,24000,NISSAN,18990000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,AUTOMATICA,PATHFINDER,NO,SI,SI,NO,NO,NO,NO,SI,SI,NO,SI,SI,SI,NO,"(15000, 40000]","(15000000, 20000000]",16.75942308278847,18483932.345515523
2012,BENCINA,61000,CHEVROLET,7390000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,AUTOMATICA,CAPTIVA,NO,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO,NO,SI,NO,"(60000, 100000]","(5000000, 10000000]",15.815638292924385,7531415.236314787
2015,BENCINA,51400,AUDI,13000000.0,4,RM,PARTICULAR,SEDAN,AUTOMATICA,A3,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(40000, 60000]","(10000000, 15000000]",16.38045991542581,13207786.239853026
2014,BENCINA,131000,GREAT WALL,5700000.0,2,VI REGION,ASISTIDA,PICK UP,MANUAL,WINGLE 5,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.555976732804778,5793810.818171797
2014,BENCINA,75000,CHEVROLET,4390000.0,4,RM,,SEDAN,MANUAL,SAIL,SI,NO,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,"(60000, 100000]","(2500000, 5000000]",15.294839785051353,3738327.9627806228
2011,BENCINA,124000,FORD,7690000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,AUTOMATICA,EXPLORER,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.855431341481827,7531415.236314787
2017,BENCINA,20000,FORD,8280000.0,5 o MAS,RM,ASISTIDA,MONOVOLUMEN,MANUAL,ECOSPORT,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",15.929353526361442,7595605.488400567
2007,BENCINA,89000,CHEVROLET,2150000.0,5 o MAS,RM,PARTICULAR,HATCHBACK,MANUAL,CORSA,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,"(60000, 100000]","(0, 2500000]",14.580978400103845,3738327.9627806228
2016,BENCINA,20500,CHEVROLET,4390000.0,5 o MAS,RM,,HATCHBACK,MANUAL,SPARK,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(15000, 40000]","(2500000, 5000000]",15.294839785051353,3738327.9627806228
2013,BENCINA,35000,MINI,8980000.0,4,RM,ASISTIDA,HATCHBACK,AUTOMATICA,COOPER,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",16.01051044027838,9241640.001980443
2013,DIESEL,125700,PEUGEOT,6980000.0,5 o MAS,RM,ASISTIDA,HATCHBACK,MANUAL,308,NO,NO,SI,SI,SI,NO,NO,NO,NO,NO,SI,NO,SI,NO,"(100000, 250000]","(5000000, 10000000]",15.758559474738556,7531415.236314787
2016,BENCINA,39000,FORD,18990000.0,4,RM,,PICK UP,AUTOMATICA,F-150,NO,NO,NO,NO,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(15000000, 20000000]",16.75942308278847,18483932.345515523
2016,BENCINA,35500,MAZDA,11180000.0,5 o MAS,RM,,SEDAN,AUTOMATICA,3,NO,SI,SI,NO,SI,NO,SI,SI,NO,NO,NO,NO,SI,NO,"(15000, 40000]","(10000000, 15000000]",16.229637025691225,11147492.774276178
2008,BENCINA,163000,MAZDA,5100000.0,5 o MAS,VIII REGION,PARTICULAR,HATCHBACK,MANUAL,3,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.444751097694555,5793810.818171797
2015,BENCINA,96000,TOYOTA,9890000.0,5 o MAS,VIII REGION,ASISTIDA,MONOVOLUMEN,MANUAL,RAV-4,NO,NO,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",16.107034703598895,9309667.617617149
2017,BENCINA,11000,MINI,12990000.0,4,RM,,HATCHBACK,MANUAL,COOPER,NO,NO,SI,SI,SI,NO,NO,SI,NO,NO,NO,NO,SI,NO,"(1000, 15000]","(10000000, 15000000]",16.379690388646782,13207786.239853026
2018,DIESEL,15000,PEUGEOT,9100000.0,4,RM,ASISTIDA,UTILITARIO,MANUAL,PARTNER,NO,NO,SI,SI,SI,SI,NO,NO,SI,NO,NO,NO,SI,NO,"(1000, 15000]","(5000000, 10000000]",16.02378497148708,9241640.001980443
2014,DIESEL,109942,SSANGYONG,7390000.0,4,RM,,PICK UP,MANUAL,ACTYON SPORTS,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.815638292924385,7531415.236314787
2010,BENCINA,117000,KIA,6600000.0,5 o MAS,RM,ASISTIDA,FAMILIAR,AUTOMATICA,SPORTAGE,NO,NO,SI,SI,NO,NO,NO,NO,SI,NO,SI,NO,SI,SI,"(100000, 250000]","(5000000, 10000000]",15.702580206996654,5853792.889846972
2015,DIESEL,68000,CITROEN,6990000.0,3,RM,,CAMIONETA,MANUAL,BERLINGO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.759991114209994,7531415.236314787
2013,DIESEL,76000,SSANGYONG,6990000.0,5 o MAS,RM,,MONOVOLUMEN,MANUAL,KORANDO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",15.759991114209994,7531415.236314787
2016,DIESEL,98184,SSANGYONG,8900000.0,4,IX REGION,ASISTIDA,CAMIONETA,MANUAL,ACTYON,NO,NO,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(5000000, 10000000]",16.00156183470237,9241640.001980443
2017,BENCINA,21500,AUDI,13990000.0,3,RM,ASISTIDA,HATCHBACK,AUTOMATICA,A3,NO,NO,SI,SI,SI,SI,SI,NO,SI,NO,NO,SI,SI,SI,"(15000, 40000]","(10000000, 15000000]",16.453853346641665,13263550.806481037
2016,BENCINA,64736,NISSAN,15690000.0,4,RM,ASISTIDA,PICK UP,MANUAL,NP300,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,"(60000, 100000]","(15000000, 20000000]",16.568534124709217,15727181.679868855
2015,DIESEL,40000,TOYOTA,8980000.0,4,RM,,PICK UP,MANUAL,HILUX,NO,NO,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,"(15000, 40000]","(5000000, 10000000]",16.01051044027838,9241640.001980443
2012,BENCINA,41000,SUZUKI,3600000.0,5 o MAS,V REGION,PARTICULAR,HATCHBACK,MANUAL,CELERIO,SI,SI,SI,SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,"(40000, 60000]","(2500000, 5000000]",15.096444403426338,3738327.9627806228
